"Parent ID","Parent Description","BOM Code","BOM Qty","Parent UOM","Component ID","Component Description","Comp Qty per BOM Qty","Comp UOM","Comp Yield","Eff Date","Obs Date"
"6C-BASE-P","BASE SUBASSEMBLY, 6C","1","1","EA","TM100","PLATE, ISOLATOR, SPECTRAFUGE 6","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-BASE-P","BASE SUBASSEMBLY, 6C","1","1","EA","TP121","BASE, SPECTRAFUGE 6C, COOL GRA","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-BASE-P","BASE SUBASSEMBLY, 6C","1","1","EA","TP130","SHIELD-ROTOR INSERT SPECTRAFUG","6.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-BASE-P","BASE SUBASSEMBLY, 6C","1","1","EA","TP140","BOWL, SPECTRAFUGE 6C, COOL GRA","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-BASE-P","BASE SUBASSEMBLY, 6C","1","1","EA","TR100","ROTOR, SPECTRAFUGE 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-BASE-P","BASE SUBASSEMBLY, 6C","1","1","EA","XH135","SCREW, SET 6-32 X 3/4","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","0089290000","COIN ENVELOPE 3 X 4.5 (STORERO","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","BP101","CARTON, BIG BROTHER 16 X 14 X","0.0385","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","E09605","Blank label 4x6","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","TO100","Overlay, 6c","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG","HOUSING SUBASSEMBLY, 6C","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","0089290000","COIN ENVELOPE 3 X 4.5 (STORERO","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","BP101","CARTON, BIG BROTHER 16 X 14 X","0.0385","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","E09605","Blank label 4x6","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","TO140","OVERLAY, CELSIS OEM FOR SPECTR","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL","HOUSING ASSEMBLY, CELSIS","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","AH240","NUT, PANEL M7 X .75","4.0000","EA","100.0000","01/01/1900","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","2.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","TO140","OVERLAY, CELSIS OEM FOR SPECTR","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-CEL-P","HOUSING ASSEMBLY, CELSIS","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","AH240","NUT, PANEL M7 X .75","4.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TO100","Overlay, 6c","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","0089290000","COIN ENVELOPE 3 X 4.5 (STORERO","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","BP101","CARTON, BIG BROTHER 16 X 14 X","0.0385","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","E09605","Blank label 4x6","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","TO150","OVERLAY, LAB USA 6 PLACE CENTR","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA","HOUSING SUBASSEMBLY, 6C","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","AH240","NUT, PANEL M7 X .75","4.0000","EA","100.0000","01/01/1900","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","2.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TO150","OVERLAY, LAB USA 6 PLACE CENTR","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-USA-P","HOUSING SUBASSEMBLY, 6C","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","98.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","AH240","NUT, PANEL M7 X .75","4.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-VWR-P","HOUSING ASSEMBLY, FOR C0060-VW","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","0089290000","COIN ENVELOPE 3 X 4.5 (STORERO","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","BP101","CARTON, BIG BROTHER 16 X 14 X","0.0385","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","E09605","Blank label 4x6","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","TO170","OVERLAY, 6C WOODLEY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD","HOUSING ASSEMBLY WOODLEY","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","6C-LL-P","6C LID LATCH ASSEMBLY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","AH240","NUT, PANEL M7 X .75","4.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","AH280","CLIP, ARROW EMER LL REL 24D 27","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","MS116","SCREW M LL  6-32X3/16 PHIL 100","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","MS500","SCREW BASEPLATE  6-32 X 5/16 P","4.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","RE131","WIRE HARNESS, 260D CB-LL BLK,G","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","TE110","POWER BOARD 6C","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","TK100","Knob, 6C PT-P-S, spring clip 6","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","TO170","OVERLAY, 6C WOODLEY","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-HSNG-WOD-P","HOUSING ASSEMBLY WOODLEY","1","1","EA","TP110","HOUSING, SPECTRAFUGE 6C, COOL","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","0089290000","COIN ENVELOPE 3 X 4.5 (STORERO","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","BP101","CARTON, BIG BROTHER 16 X 14 X","0.0385","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","E09605","Blank label 4x6","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","EH150","NUT, KEPS, LG CLINICAL 1/4-20","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","MH105","SCREW, 6-32X3/8 SOCKET CAP SS","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","MH110","STUD, 8-32X5/8 SELF CLENCH  S","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","MR111","CATCH - LID LATCH","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","RM110","LID WEIGHT, BURTON II","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID","LID SUBASSEMBLY, 6C","1","1","EA","TP100","LID ASSEMBLY, SPECTRAFUGE 6C,","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID-G","LID ASSEMBLY, GREY FOR 6C","1","1","EA","E09605","Blank label 4x6","1.0000","EA","99.0000","01/01/2016","12/31/2099"
"6C-LID-G","LID ASSEMBLY, GREY FOR 6C","1","1","EA","S3105","Plastic Bag 15x15 2 Mil S-3105","1.0000","EA","100.0000","01/01/1900","12/31/2099"
"6C-LID-G","LID ASSEMBLY, GREY FOR 6C","1","1","EA","S3930P","Economy Bubble Roll - 12"" x 25","0.0080","EA","100.0000","01/01/1900","12/31/2099"
"6C-LID-G","LID ASSEMBLY, GREY FOR 6C","1","1","EA","SP215","CARTON 10 1/8 X 8 1/8 X 6 1/8","1.0000","EA","100.0000","01/01/1900","12/31/2099"
"6C-LID-G","LID ASSEMBLY, GREY FOR 6C","1","1","EA","TP105","LID ASSEMBLY, CLINICAL 100, GR","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID-G-P","LID ASSEMBLY, GREY FOR 6C","1","1","EA","EF100","FOAM, SEAL LG CLINICAL","0.1029","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-G-P","LID ASSEMBLY, GREY FOR 6C","1","1","EA","MH105","SCREW, 6-32X3/8 SOCKET CAP SS","2.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-G-P","LID ASSEMBLY, GREY FOR 6C","1","1","EA","MR591","TACHOMETER WINDOW","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-G-P","LID ASSEMBLY, GREY FOR 6C","1","1","EA","TP105","LID ASSEMBLY, CLINICAL 100, GR","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID-P","LID SUBASSEMBLY, 6C","1","1","EA","EF100","FOAM, SEAL LG CLINICAL","0.1029","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-P","LID SUBASSEMBLY, 6C","1","1","EA","MH105","SCREW, 6-32X3/8 SOCKET CAP SS","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID-P","LID SUBASSEMBLY, 6C","1","1","EA","MR591","TACHOMETER WINDOW","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-P","LID SUBASSEMBLY, 6C","1","1","EA","TP100","LID ASSEMBLY, SPECTRAFUGE 6C,","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID-VWR","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","E09603","Blank label 4x3","1.0000","EA","99.5000","01/01/1900","12/31/2099"
"6C-LID-VWR","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","E09605","Blank label 4x6","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","S3105","Plastic Bag 15x15 2 Mil S-3105","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","S3930P","Economy Bubble Roll - 12"" x 25","0.0080","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","SP215","CARTON 10 1/8 X 8 1/8 X 6 1/8","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","TP105","LID ASSEMBLY, CLINICAL 100, GR","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LID-VWR-P","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","EF100","FOAM, SEAL LG CLINICAL","0.1029","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR-P","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","MH105","SCREW, 6-32X3/8 SOCKET CAP SS","2.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR-P","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","MR591","TACHOMETER WINDOW","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LID-VWR-P","LID ASSEMBLY, FOR C0060-VWR","1","1","EA","TP105","LID ASSEMBLY, CLINICAL 100, GR","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","0089290000","COIN ENVELOPE 3 X 4.5 (STORERO","1.0000","EA","99.5000","01/01/1900","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","AE240","WIRE, EMERGENCY LL RELEASE 24D","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","AH325","CRIMP, EMERG LL RELEASE PS2218","2.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","E09603","Blank label 4x3","0.5000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","E09605","Blank label 4x6","1.0000","EA","95.0000","01/01/1900","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","ME113","MICROSWITCH, LL NO ARM","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","ME255","SOLENOID 24V","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","MH720","SPRING, COIL, L.L. STRIKE","1.0000","EA","95.0000","01/01/2016","12/31/2099"
"6C-LL","6C LID LATCH ASSEMBLY","1","1","EA","MH730","SPRING, LID OPEN LEAF","1.0000","EA","95.0000","01/01/2016","12/31/2099"
